_id,ltable_id,rtable_id,ltable_name,ltable_genus,ltable_family,ltable_ecology,ltable_countries,ltable_threat_paragraph,ltable_conservation_paragraph,ltable_pop_trend,ltable_status,ltable_country_count,ltable_block,rtable_Unnamed: 0,rtable_scientific_name,rtable_name,rtable_kingdom,rtable_phylum,rtable_class,rtable_order,rtable_family,rtable_genus,rtable_size,rtable_threats,rtable_conservation,rtable_threat_keywords,rtable_conservation_keywords,rtable_tCount,rtable_cCount,rtable_block
2664046,6242,1408,dark red meranti,Shorea,Dipterocarpaceae,Terrestrial,Brunei Darussalam; Malaysia (Sarawak); ,,['\n    Some subpopulations also occur in forest reserves.\n\n    \n  '],,"
    Critically Endangered


    A1cd+2cd

    ",2,yes,1408,Shorea almon,philippine mahogany ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: 70 m (2)Trunk diameter: 1.6 m (2),The Philippine mahogany has become depleted due to logging and <strong>slash-and-burn</strong> farming (2).  The moderately hard and comparatively light timber is in great demand for plywood (2) (3) and is also used for furniture boat decking and for many other purposes (2).,Despite being Critically Endangered it is not clear whether any conservation measures exist for this species. , , ,0,0.0,yes
1066603,175,564,nilgiri long-tailed tree mouse,Vandeleuria,Muridae,Terrestrial,India; ,"
    Human disturbance, use of pesticides and exotic trees are found to be major threats to this species (S. Molur pers. comm.).

    
  ","['\n    It is listed as a vermin under Schedule V of the Indian Wildlife (Protection) Act. It has not been recorded from protected areas although it could occur in Brahmagiri and Pushpagiri Wildlife Sanctuaries in Coorg, Karnataka. Distribution, ecological and population studies are recommended (S. Molur pers. comm.).\n\n    \n  ']",Decreasing,"
    Endangered


    B1ab(iii)+2ab(iii)

    ",1,yes,564,Vandeleuria nilagirica,longtailed climbing mouse ,Animalia,Chordata,Mammalia,Rodentia,Muridae,Vandeleuria ,c. 10 g (2),Occupying an area no more than 500 square kilometres the long-tailed climbing mouse is threatened by the loss and degradation of its habitat (1). Changes in forestry management with the increasing use of pesticides and native tree canopy species being replaced with exotics has resulted in forest fragmentation and gaps in the canopy (1) (3). Coffee plantations have also been felled and replaced with ginger cultivation (3). Consequently many populations of the long-tailed climbing mouse have been left isolated greatly increasing the species extinction risk (1).,There are currently no conservation measures in place for the long-tailed climbing mouse and it is not known to occur in any protected areas. However further surveys in the Brahmagiri and Pushpagiri Wildlife Sanctuaries may find additional populations. This Endangered species will also benefit from further studies into its distribution ecology and population status (1). ,loss;fragmentation; ,protected; ,2,1.0,yes
1737630,7431,918,la hotte bush frog,Eleutherodactylus,Eleutherodactylidae,Terrestrial,Haiti; ,"
    The habitat of this species is being destroyed at a high rate throughout the Tiburon Peninsula, as a result of logging (charcoal collection) by local people and slash-and-burn agriculture. Only small pockets of intact habitat remain..

    
  ","['\n    Although it occurs in the Parc National Macaya, there is no active management of this area for conservation, and the habitat continues to be destroyed. Urgent site-based action is required in the Massif de la Hotte to conserve the remaining habitat in the area, to ensure the persistence of this species, as well as other threatened amphibians known only from this area.\n\n    \n  ']",Decreasing,"
    Critically Endangered


    A3c

    ",1,yes,918,Eleutherodactylus schwartzi,virgin islands coqui ,Animalia,Chordata,Amphibia,Anura,Leptodactylidae,Eleutherodactylus ,Female snout-vent length: up to 34 mm (2),Currently almost a quarter of all amphibian species on the British Virgin Islands are categorised as endangered indicating that the islands‚?? unique fauna is facing a wealth of threats. Habitat degradation and conversion to developments for tourism human settlements and road construction are particularly severe problems while predation from introduced mammals such as rats and mongoose also threatens many native species (6). As a result of these threats the range of the Virgin Islands coqui has become highly fragmented and there is an ongoing decline in the quality of its habitat. The small distinct population on Great Dog is particularly vulnerable. The Virgin Islands coqui also appears to be declining with the spread of the predatory Cuban tree frog (<em>Osteopilus septentrionalis</em>) (1).<em>† </em>,A number of conservation recommendations have been made to protect the native fauna of the British Virgin Islands including the creation of protected areas and minimising the impacts of development through the better enforcement of protective legislation. Increased monitoring efforts for amphibian populations may also be required given the potential for deadly diseases such as the fungus chytridiomycosis to break out on the island especially as disease has been associated with dramatic amphibian declines on nearby islands (6). Additional study and protection of the Virgin Islands coqui population on Great Dog is a conservation priority for the species while there is also a need to afford its habitat on Tortola and Virgin Gorda increased protection and control invasive predators (1) (6). , ,protected; ,0,1.0,yes
1308540,7855,691,"penitent mussel, southern combshell",Epioblasma,Unionidae,,"United States (Alabama, Georgia, Mississippi); ",,,Decreasing,"
    Critically Endangered


    A1c

    ",1,yes,691,Epioblasma capsaeformis,oyster mussel ,Animalia,Mollusca,Bivalvia,Unionoida,Unionidae,Epioblasma ,Length: up to 7 cm (2) (3),Human modifications to streams and rivers have had a serious impact on this once common and widespread mussel. By 2000 the species had undergone an estimated 80 percent population decline and is also now much reduced in range†(1)†(2)†(4). Channel modifications including dams dredging and mining together with pollution sedimentation and water withdrawal all directly threaten the oyster mussel‚??s habitat†(1)†(2)†(3)†(4) while impoundments such as dams can greatly alter factors such as water flow temperature and oxygen levels as well as presenting barriers to dispersal. Adverse effects on host fish can also indirectly impact the mussel‚??s reproductive cycle. Large portions of the oyster mussel‚??s historical range including the entire length of the main Tennessee and Cumberland River channels are now impounded or greatly modified leading to the extirpation of the oyster mussel from many areas†(2)†(3)†(4). The small and fragmented populations that remain are under increased risk from isolated events such as chemical spills or from the potential negative effects of genetic isolation†(4).,In 1997 the oyster mussel was listed as Endangered by the U.S. Fish and Wildlife Service†(7) and a recovery plan was drawn up for the species†(4). The conservation measures recommended by this plan include the protection of remaining mussel populations and habitat identifying or re-establishing additional populations undertaking further research into the species‚?? ecology life history and genetic diversity the implementation of a monitoring programme and working to improve habitat quality†(3)†(4). Techniques for the artificial propagation of laboratory- or hatchery-reared mussels are also being developed with the ultimate aim of reintroducing the oyster mussel into parts of its historical range†(3)†(4)†(8). ,pollution; , ,1,0.0,yes
2987387,6108,1579,light red meranti,Shorea,Dipterocarpaceae,Terrestrial,Malaysia (Sarawak); ,"
    This species is threatened by forest degradation.

    
  ",,,"
    Critically Endangered


    A1cd, C2a

    ",1,yes,1579,Shorea contorta,white lauan ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 50 m (2)Trunk diameter: up to 182 cm (2),Numbers of white lauan have become depleted due to logging and <strong>slash-and-burn</strong> agriculture (2) (4).  The valuable timber of the white lauan is used for general construction and for furniture making (2).,The white lauan most likely occurs in a number of protected areas throughout the Philippines such as the Sierra Madre.  However despite this so-called protection illegal logging activities can continue to pose a threat (5). , ,protected; ,0,1.0,yes
2985533,6305,1578,yellow meranti,Shorea,Dipterocarpaceae,Terrestrial,Indonesia (Sumatera); Malaysia (Peninsular Malaysia); ,"
    Threatened directly by logging; the tree is unlikely to reach reproductive maturity within a logging cycle. It is currently being exploited for its yellow meranti timber.

    
  ",['\n    The species occurs in some forest reserves.\n\n    \n  '],,"
    Critically Endangered


    A1cd+2cd

    ",2,yes,1578,Shorea contorta,white lauan ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 50 m (2)Trunk diameter: up to 182 cm (2),Numbers of white lauan have become depleted due to logging and <strong>slash-and-burn</strong> agriculture (2) (4).  The valuable timber of the white lauan is used for general construction and for furniture making (2).,The white lauan most likely occurs in a number of protected areas throughout the Philippines such as the Sierra Madre.  However despite this so-called protection illegal logging activities can continue to pose a threat (5). , ,protected; ,0,1.0,yes
2984575,1762,1578,white meranti,Shorea,Dipterocarpaceae,Terrestrial,Malaysia (Peninsular Malaysia); ,"
    The tree is slow-growing and cannot withstand logging because the reproductive cycle exceeds cutting cycles.

    
  ",,,"
    Endangered


    A1c

    ",1,yes,1578,Shorea contorta,white lauan ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 50 m (2)Trunk diameter: up to 182 cm (2),Numbers of white lauan have become depleted due to logging and <strong>slash-and-burn</strong> agriculture (2) (4).  The valuable timber of the white lauan is used for general construction and for furniture making (2).,The white lauan most likely occurs in a number of protected areas throughout the Philippines such as the Sierra Madre.  However despite this so-called protection illegal logging activities can continue to pose a threat (5). , ,protected; ,0,1.0,yes
1168297,6400,617,yellow meranti,Shorea,Dipterocarpaceae,Terrestrial,Singapore; ,,,,"
    Critically Endangered


    A1cd

    ",1,yes,617,Shorea roxburghii,meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,,Unrestricted exploitation of <strong>dipterocarps</strong> for their high quality timber has left many species in this family endangered (6).,There are no specific conservation measures in place for <i>Shorea roxburghii</i> but several populations are recorded in forest reserves and there are healthy regenerating populations in the south of India (1). , , ,0,0.0,yes
2368103,1660,1252,oglethorpe oak,Quercus,Fagaceae,Terrestrial,"United States (Georgia, Mississippi, South Carolina); ","
    Poor seed viability and chestnut blight are also reported.

    
  ",,,"
    Endangered


    B1+2ce

    ",1,yes,1252,Quercus hintonii,hintons oak ,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus ,Height: up to 15 m (2) (3) (4),Highly threatened by deforestation for coffee avocado and maize plantations Hinton‚??s oak is also being lost to human settlements and overgrazing by domestic livestock which prevents seedling growth (1) (2). It may also be under threat from road construction (2).,In a collaboration between Mexican researchers from the University of Puebla and staff from the Sir Harold Hillier Gardens and Arboretum in the United Kingdom a conservation strategy for Hinton‚??s oak has been created. It involves training local people in plant propagation undertaking field research and the production of an educational guide about the conservation of this important species (2). , , ,0,0.0,yes
2985515,6241,1578,red balau,Shorea,Dipterocarpaceae,Terrestrial,"Indonesia (Kalimantan, Sumatera); ",,,,"
    Critically Endangered


    A1cd

    ",1,yes,1578,Shorea contorta,white lauan ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,Height: up to 50 m (2)Trunk diameter: up to 182 cm (2),Numbers of white lauan have become depleted due to logging and <strong>slash-and-burn</strong> agriculture (2) (4).  The valuable timber of the white lauan is used for general construction and for furniture making (2).,The white lauan most likely occurs in a number of protected areas throughout the Philippines such as the Sierra Madre.  However despite this so-called protection illegal logging activities can continue to pose a threat (5). , ,protected; ,0,1.0,yes
931059,3191,492,yellow-backed spiny-tailed iguana,Ctenosaura,Iguanidae,Terrestrial,El Salvador; Guatemala; Honduras; ,"
    Habitat is fragmented and is decreasing in area and quality due to deforestation and regular burning of habitat. The species is also harvested locally for its meat.

    
  ","['\n    This species currently is not under any legal protection and is not known to occur within any protected areas. Conservation actions recommended include further surveys for the species, research into genetics and life history, management and monitoring of the wild population and its habitat.\n\n    \n  ']",Decreasing,"
    Endangered


    B1ab(iii,v)+2ab(iii,v)

    ",3,yes,492,Ctenosaura melanosterna,honduran paleate spinytailed iguana ,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura ,Ctenosaura (1),Habitat loss and degradation mainly due to conversion for agriculture and cattle grazing are the primary reasons for the extreme rarity of the Honduran paleate spiny-tailed iguana (1). It is also hunted for its meat skin and eggs and is collected for the exotic pet trade where like all <em>Ctenosaura</em> species it is in high demand (1) (6).,Relatively little is currently known about the Honduran paleate spiny-tailed iguana so further knowledge of this species is imperative if conservation efforts are to be successful. A project funded by the International Iguana Foundation was initiated in 2008 to develop accurate estimates of population size and distribution (7) which will allow for more effective conservation management of this distinctive reptile. The project includes the involvement of local people which helps to raise awareness of this iguana‚??s importance and will be a key part in the survival of this species (7). ,loss;pet; ,protected; ,2,1.0,yes
284527,4277,150,"blue-legged mantella, tular golden frog, tular mantella, tulear golden frog",Mantella,Mantellidae,Terrestrial; Freshwater,Madagascar; ,"
    The main threat to this species is habitat loss due to grazing and fire, and in some localized regions due to mining for sapphires. It is actively sought after for the pet trade, and during the rainy season up to several thousand specimens can be collected. Such collecting might pose a major threat to the species, but this has not, as yet, been demonstrated.

    
  ","['\n    It occurs in Parque Nacional de Isalo. Trade in this species needs to be very carefully regulated, and the populations require close monitoring (Andreone ', <span style=""font-style: italic;"">et al</span>, '. 2006). It is listed on CITES Appendix II.\n\n    \n  ']",Decreasing,"
    Endangered


    B1ab(iii,v)

    ",1,yes,150,Mantella expectata,bluelegged mantella ,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella ,1 ‚?? 3 g (3),Several thousand blue-legged mantellas are thought to be collected every year from some regions in the Isalo Massif(3). Aside from over-collection the extremely small range of these critically endangered frogs is threatened with habitat loss as a result of grazing fires and sapphire mining operations (1).,Listing on Appendix II of the Convention on International Trade in Endangered Species provides the blue-legged mantella with some protection. It requires that an export licence is obtained for any trade in this species. A trade quota to prevent over-exploitation of this frog is crucial to its survival as even the protection offered by the Isalo National Park has not prevented the capture of the blue-legged mantella (1). Anyhow recent research showed that the species is still locally abundant (5). ,loss; , ,1,0.0,yes
865300,4836,457,"black howling monkey, guatemalan black howler, guatemalan black howler monkey, guatemalan howler, guatemalan howling monkey, lawrenceÂ_Â—Ã¨s howler monkey, mexican black howler monkey, yucatÂ’Â?n black howler monkey",Alouatta,Atelidae,Terrestrial,"Belize; Guatemala; Mexico (Campeche, Chiapas, Quintana Roo, Tabasco, YucatÂ’Â?n); ","
    The main threats to this species are deforestation, hunting (for food and for capture as pets) and disease (yellow fever epidemics) (Reid 1997; Pavelka and Chapman 2006).

    
  ","['\n    This species occurs, or may occur, in several protected areas:', <br/>, <br/>, 'Belize', <br/>, 'Guanacaste National Park (32,512 ha) (R. Horwich pers. comm. to RodrÂ’_guez-Luna ', <em>et al</em>, '. 1996)', <br/>, 'Blue Hole National Park (300 ha) (in range)', <br/>, 'Mountain Pine Ridge (51,500 ha) (Dahl, 1987)', <br/>, 'Cockscomb Basin Wildlife Sanctuary (40,000 ha) (Horwich ', <em>et al.</em>, ' 1993; Horwich 1994; Koontz ', <em>et al</em>, '. 1994; RodrÂ’_guez-Luna ', <em>et al.</em>, ' 1996)', <br/>, 'Community Baboon Sanctuary (Horwich and Lyon 1990; Horwich 1994; PavÂ’_n 1994; Brockett ', <em>et al.</em>, ' 1999, 2000; Horwich ', <em>et al</em>, '. 2000, 2001)', <br/>, 'Upper Bladen (35,000 ha) (R. Horwich pers. comm. to RodrÂ’_guez-Luna ', <em>et al</em>, '. 1996)', <br/>, 'Caracol Archeological Reserve (20,000 ha) (in range)', <br/>, 'Monkey Bay Wildlife Sanctuary (Private Reserve) (443 ha) (in range)', <br/>, 'Monkey Bay National Park (911 ha) (', <em>A. pigra</em>, ' reintroduced) (extinguished by yellow fever and hurricanes (1961 and 1978) (Clark and Brocket 1999)', <br/>, 'Manatee Forest Reserve (in range)', <br/>, 'Chiquibul National Park (107,607 ha) (Dahl 1987)', <br/>, 'Bladen Branch Nature Reserve  (39,256 ha) (Dahl 1987)', <br/>, 'Rio Bravo Conservation and Management Area  (61,513 ha) (Silva-LÂ’_pez and Rumiz 1995)', <br/>, <br/>, 'Guatemala', <br/>, 'Rio Dulce National Park (9,610 ha) (Silva-LÂ’_pez ', <em>et al</em>, '. 1995; Silva-LÂ’_pez 1998)', <br/>, 'El Rosario National Park (1,105 ha) (in range)', <br/>, 'Bahia Santo Tomas (1,000 ha) (in range)', <br/>, 'Santa Rosalia (1,000 ha) (in range)', <br/>, 'Cerro Miramundo (902 ha) (in range)', <br/>, 'Las Victorias (82 ha) (in range)', <br/>, 'El Reformador (60 ha) (in range)', <br/>, 'Grutas Lanquin (in range)', <br/>, 'Cuevas de Silvino (8 ha) (in range)', <br/>, 'Laguna Lachua National Park (10,000 ha) (in range)', <br/>, 'Biotopo Mario Dary Rivera Quetzal (1,153 ha) (', <em>A. pigra</em>, ' according to Curdts (1993) and Silva-LÂ’_pez 1998; but ', <em>A. palliata</em>, ' according to Silva-LÂ’_pez ', <em>et al.</em>, ' 1995; Matamoros and Seal 2001)', <br/>, 'Biotopo de Chocon Machacas (7,000 ha) (Sympatric with ', <em>A. palliata</em>, '; Curdts 1993; Silva-LÂ’_pez ', <em>et al.</em>, ' 1995; Silva-LÂ’_pez 1998; Matamoros and Seal 2001) ', <br/>, 'Biotopo San Miguel La Palotada (49,300 ha) (Sympatric with ', <em>A. palliata</em>, '; Curdts 1993; Silva-LÂ’_pez ', <em>et al.</em>, ' 1995; Matamoros and Seal 2001; possible occurrence Silva-LÂ’_pez 1998)', <br/>, 'Rio Escondido Â_Â—Â– Biotopo Laguna del Tigre (45,900 ha) (in range)', <br/>, 'Dos Lagunas (45,950 ha) (in range)', <br/>, 'Tikal National Park (57,600 ha) (Coelho ', <em>et al.</em>, ' 1976; Schlichte 1978; Estrada ', <em>et al.</em>, ' 2004)', <br/>, 'Aguateca Cultural Monument (1,700 ha) (Silva-LÂ’_pez ', <em>et al</em>, '. 1995; Silva-LÂ’_pez 1998)', <br/>, 'Ceibal Cultural Monument (1,700 ha) (in range)', <br/>, 'Dos Pilas Cultural Monument (3,100 ha) (Silva-LÂ’_pez ', <em>et al.</em>, ' 1995; Silva-LÂ’_pez 1998)', <br/>, 'Rio Azul (28,900 ha) (in range)', <br/>, 'UaxactÂ’_n (3,000 ha) (in range)', <br/>, 'Ucanal (2,200 ha) (in range)', <br/>, 'Xutilha (2,689 ha) (in range)', <br/>, 'Ixcun Cultural Monument (400 ha)', <br/>, 'El Peru (8,000 ha)', <br/>, 'Biotopo San Miguel Â_Â—Â– El Zotz (42,000 ha) (in range)', <br/>, 'Nakum (8,000 ha) (in range)', <br/>, 'G48 Naranjo (1,200 ha)', <br/>, 'Machaquilla Cultural Monument (2,500 ha) (in range)', <br/>, 'Yaxha (9,000 ha) (in range)', <br/>, 'Sierra de las Minas Biosphere Reserve (236,300 ha) (Sympatric with ', <em>A. palliata</em>, '; Curdts 1993; Silva-LÂ’_pez ', <em>et al</em>, '. 1995; Silva-LÂ’_pez 1998; Matamoros and Seal 2001)', <br/>, 'Polochic (Sympatric with ', <em>A. palliata</em>, '; Curdts 1993; Silva-LÂ’_pez ', <em>et al.</em>, ' 1995; Matamoros and Seal 2001)', <br/>, 'Sierra Lacandon National Park (200,000 ha) (in range)', <br/>, 'Mirador / Dos Lagunas Â_Â—Â–Rio Azul National Park (147,000 ha) (in range)', <br/>, 'El Tigre National Park (350,000 ha) (in range)', <br/>, 'Trifinito National Park (4,000 ha)', <br/>, <br/>, 'Mexico', <br/>, 'Palenque National Park (1,771 ha) (Estrada and Coates-Estrada 1984; Mexico, SEDUE, 1989; Estrada ', <em>et al</em>, '. 2000; Matamoros and Seal 2001)', <br/>, 'Tulum National Park 664 ha) (in range)', <br/>, 'Ria Lagartos Special Biosphere Reserve (47,840 ha) (in range)', <br/>, 'Pantanos de Centla (290,397 ha) (Matamoros and Seal 2001)', <br/>, 'Calakmul Biosphere Reserve (Mexico, SEDUE, 1989;  Estrada ', <em>et al</em>, '. 2004; Serio-Silva ', <em>et al</em>, '. 2006)', <br/>, 'Montes Azules Biosphere Reserve (Selva Lacandona) (331,200 ha) (Mexico SEDUE, 1989;  Matamoros and Seal 2001)', <br/>, 'Sian KaÂ_Â—Ãˆan Biosphere Reserve (528,147 ha) (Serio-Silva ', <em>et al</em>, '. 2006; Matamoros and Seal 2001)', <br/>, 'Chan-kin Protection Area for Wild Flora and Fauna (12,184 ha) (Matamoros and Seal 2001)', <br/>, 'YaxchilÂ’Â?n Natural Monument (2,621 ha) (Estrada and Coates-Estrada 1984; Estrada ', <em>et al.</em>, ' 2002, 2004; Matamoros and Seal 2001)', <br/>, 'Bonampak Natural Monument (4,357 ha) (Estrada and Coates-Estrada 1984; Matamoros and Seal 2001)', <br/>, 'Metzaboc (HernÂ’Â?ndez-YÂ’Â£nez pers. comm., in RodrÂ’_guez-Luna ', <em>et al.</em>, ' 1996a)', <br/>, <br/>, 'It is listed on Appendix I of CITES.\n\n    \n  ']",Decreasing,"
    Endangered


    A4cd

    ",3,yes,457,Alouatta pigra,guatemalan black howler ,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta ,Male head-and-body length: 67†- 71 cm (2)Female head-and-body length: 52†- 64 cm (2)Male tail length: 60†- 67 cm (2)Female tail length: 50†- 54 cm (2)Male weight: c. 11.4 kg (2)Female weight: c. 6.4 kg (2),The Guatemalan black howler is threatened throughout most of its range from hunting and habitat destruction (10). Suitable forest habitat has rapidly been lost and fragmented through conversion to pasture and agricultural lands and to logging operations (8). If such patterns continue the population size of this species is projected to decline by around 74% over three generations (30 years) (1).,The Guatemalan black howler is known to occur in six protected areas: Cockscomb Basin Wildlife Sanctuary Guanacaste and Monkey Bay National Parks (Belize); Rio Dulce and Tikal National Parks (Guatemala); and Palenque National Park (Mexico) (2). ,hunting; ,protected; ,1,1.0,yes
424643,4638,224,"cottonball marsh pupfish, salt creek pupfish",Cyprinodon,Cyprinodontidae,Freshwater,United States; ,"
    Potential threats include introduction of non-native species, localized catastrophic events, and excessive pumping of the aquifer that feeds the habitat (Moyle 2002).

    
  ",['\n    This species would benefit from better information on habitat trend.\n\n    \n  '],Unknown,"
    Endangered


    B1ac(iv)+2ac(iv)

    ",1,yes,224,Cyprinodon elegans,comanche springs pupfish ,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Cyprinodon ,Maximum length: 62mm (2),The small range of the Comanche Springs pupfish means that small changes in the environment can lead to drastic reductions in the overall population size. The main threat to this species is thought to be habitat loss which is occurring due to excessive groundwater pumping for agriculture (1). The Comanche Spring pupfish has become locally extinct in the spring where it was discovered due to groundwater extraction (1) and excessive water removal is still a problem in the area as much more water being removed than being replaced by rainfall (3). Other threats to this species include competition and <strong>hybridisation</strong> with non-native species such as the sheepshead minnow (<em>Cyprinodon variegatus</em>) (14). An especially large population of this <strong>invasive</strong> fish lives in Lake Balmorhea and the upstream dispersal of this population is proving to be detrimental to the Comanche Springs pupfish (15).,Current conservation efforts for this species are focussed on moderating water level fluctuations and removing <strong>invasive</strong> species (1). A man-made refugium and cienega were constructed in Balmorhea State Park in 1996 in an attempt to provide the Comanche Springs pupfish with a habitat that is not at risk of being drained (15). This wetland area has been located within the boundaries of the natural cienega in an effort to make it resemble and function similarly to the original habitat of this species (16). This conservation measure has proved to be a success and the area is now home to the world‚??s largest Comanche Springs pupfish population. Additionally it is hoped that the removal of the <strong>invasive</strong> sheepshead minnow will help the Comanche Springs pupfish population to recover by eliminating unnatural competition (17). ,loss;environment;invasive;pet; , ,4,0.0,yes
580879,1102,307,chocolate chub,Squalius,Cyprinidae,Freshwater,Turkey (Turkey-in-Asia); ,"
    The species is mostly impacted by water abstraction for various reasons. Karadirek has a number of small dams used for water abstraction. Climate change induced less rainfall and increased water demands by a growing human population are increasing threats.

    
  ",['\n    Conservation management for freshwater biodiversity is needed for\xa0Lake IÂ?Â™Ã_Â±klÃ_Â± basin\n\n    \n  '],Decreasing,"
    Endangered


    B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)

    ",1,yes,307,Squalius keadicus,european dace ,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Squalius ,Maximum length: 25 cm (2),Restricted to just a single river the European dace is primarily threatened by the loss of its habitat. Although the Evrotas River naturally dries up during periods of drought water extraction for agriculture has exacerbated this resulting in fish being stranded in stagnant pools of water with low oxygen concentration and high temperatures (1) (6). This was most severe in 2007 when a prolonged drought resulted in around 80 percent of the main river course drying up (6). As the European dace inhabits fast flowing cold waters mass fish mortality has been observed in areas where its habitat has been degraded in such a way (5). Fish communities within the Evrotas River have also suffered from pollution with lowland parts of the river often near urban areas being the most severely effected (1) (6).,The Evrotas River home to the European dace is a unique biodiversity hotspot within Greece. Its waters support many <strong>endemic</strong> species of plants and fish and consequently protecting this fragile environment is a key conservation priority (6). The importance of this river and a plan for its conservation is outlined in the EU Water Framework Directive. This requires habitat monitoring and management programmes to be implemented whilst tackling the threats to the river (6) (7). Furthermore establishing protected areas and developing sustainable water management plans will be crucial in preserving the European dace for the future (1) (2). ,loss;pollution; ,protected; ,2,1.0,yes
814008,4278,430,"green golden frog, green mantella, lime mantella",Mantella,Mantellidae,Terrestrial; Freshwater,Madagascar; ,"
    The main threat is habitat loss, due to the impacts of fires, selective logging and the collection of firewood, and livestock grazing; it is also affected by the subsequent permanent drying out of smaller streams following forest loss. It has been recorded in the pet trade in relatively large numbers, although this is now greatly reduced.

    
  ","[""\n    This species has recently been recorded from the FÂ’Â‚ret dÂ_Â—ÃˆAmbre Special Reserve (D'Cruze "", <span style=""font-style: italic;"">et al</span>, "". 2008). The Montagne des FranÂ’_ais has been granted Temporary Protected Area Status (the first of three steps necessary to create a permanently protected area) (D'Cruze "", <span style=""font-style: italic;"">et al</span>, '. 2007). It is listed on CITES Appendix II. Increased protection and maintenance of the remaining habitat is needed. Any future trade in this species should be carefully regulated. It is maintained in captivity in several facilities outside Madagascar. Research is needed to establish the taxonomic status of populations to the south-west of the type locality.\n\n    \n  ']",Decreasing,"
    Endangered


    B1ab(iii)

    ",1,yes,430,Mantella viridis,green mantella ,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella ,Male length: 22 ‚?? 25 mm (2)Female length: 25 ‚?? 30 mm (2),Having suffered over-collection for the pet trade in the past populations of green mantellas are now most threatened by habitat degradation. The green mantella is still locally abundant but it exists in a very small range and so is at risk of extinction if its habitat is not protected from the fires selective logging firewood collection and livestock grazing that currently threaten it. Too much forest loss will have cumulative effects as the streams could dry out (1).,Trade regulations have successfully reduced collection of this species but trade must continue to be carefully controlled to ensure its survival. It does not occur in any protected areas but it is sometimes bred in captivity (1). ,loss;pet; ,protected; ,2,1.0,yes
2144094,6872,1133,toothed-cone cycad,Encephalartos,Zamiaceae,Terrestrial,Mozambique; ,"
    This species has been severely affected by over-collecting for ornamental purposes. The small range and low numbers of this species means it could be affected by reproductive failure.

    
  ",['\n    This species is listed on Appendix I of the CITES Appendices.\n\n    \n  '],Decreasing,"
    Critically Endangered


    B1ab(ii,iv,v)+2ab(ii,iv,v); C1+2a(ii)

    ",1,yes,1133,Encephalartos inopinus,cycad ,Plantae,Tracheophyta,Cycadopsida,Cycadales,Zamiaceae,Encephalartos ,Height: up to 3 m (2),Over the past few decades many South African cycads have become increasingly scarce in the wild with many species now facing the very real threat of extinction. Various factors account for their decline but the main threats include illegal harvesting for horticulture food and medicine habitat loss and the spread of alien vegetation (10). Owing to its distinctive appearance <i>E. inopinus</i> has suffered greatly from the activities of collectors with the remaining plants now scattered sparsely over its restricted range (2) (6).,There are not known to be any specific conservation measures in place for this Critically Endangered species but like all South African cycads <i>E. inopinus</i> is partially protected by its listing on Appendix I of CITES which permits trade only under exceptional circumstances (3). ,loss; ,cites;protected; ,1,2.0,yes
1168276,6257,617,light red meranti,Shorea,Dipterocarpaceae,Terrestrial,"Indonesia (Kalimantan); Malaysia (Sabah, Sarawak); ","
    Threatened by rates of exploitation. It is the major source of light red meranti timber for north-east Borneo.

    
  ",['\n    Subpopulations are found in some forest reserves.\n\n    \n  '],,"
    Critically Endangered


    A1cd

    ",2,yes,617,Shorea roxburghii,meranti ,Plantae,Tracheophyta,Magnoliopsida,Theales,Dipterocarpaceae,Shorea ,,Unrestricted exploitation of <strong>dipterocarps</strong> for their high quality timber has left many species in this family endangered (6).,There are no specific conservation measures in place for <i>Shorea roxburghii</i> but several populations are recorded in forest reserves and there are healthy regenerating populations in the south of India (1). , , ,0,0.0,yes
